content,label,model_label,model_prob,T
128.20.67.2Windows内存使用率:85.51 %内存使用率大于80%，当前值为(85.51 %),内存使用率高,内存使用率高,0.9647727012634277,1
128.20.65.83Windows内存使用率:91.72 %内存使用率大于90%，当前值为(91.72 %),内存使用率高,内存使用率高,0.9647062420845032,1
10.192.56.134Windows内存使用率:81.37 %内存使用率大于80%，当前值为(81.37 %),内存使用率高,内存使用率高,0.964709460735321,1
128.20.68.12Windows内存使用率:80.08 %内存使用率大于80%，当前值为(80.08 %),内存使用率高,内存使用率高,0.9647825956344604,1
128.20.68.13Windows内存使用率:80.58 %内存使用率大于80%，当前值为(80.58 %),内存使用率高,内存使用率高,0.965495228767395,1
128.20.68.11Windows内存使用率:81.49 %内存使用率大于80%，当前值为(81.49 %),内存使用率高,内存使用率高,0.9651216864585876,1
10.192.56.172Windows内存使用率:89.84 %内存使用率大于80%，当前值为(89.84 %),内存使用率高,内存使用率高,0.9648331999778748,1
10.192.56.172Windows内存使用率:80.4 %内存使用率大于80%，当前值为(80.4 %),内存使用率高,内存使用率高,0.96494460105896,1
10.192.56.210Windows内存使用率:80.03 %内存使用率大于80%，当前值为(80.03 %),内存使用率高,内存使用率高,0.9647136926651001,1
128.20.68.11Windows内存使用率:90.57 %内存使用率大于90%，当前值为(90.57 %),内存使用率高,内存使用率高,0.9659157395362854,1
10.192.56.119Windows内存使用率:81.47 %内存使用率大于80%，当前值为(81.47 %),内存使用率高,内存使用率高,0.9642981290817261,1
128.20.67.2Windows内存使用率:86.01 %内存使用率大于80%，当前值为(86.01 %),内存使用率高,内存使用率高,0.9648576974868774,1
10.168.128.17Windows内存使用率:83.21 %内存使用率大于80%，当前值为(83.21 %),内存使用率高,内存使用率高,0.9629330635070801,1
10.192.56.136Windows内存使用率:81.56 %内存使用率大于80%，当前值为(81.56 %),内存使用率高,内存使用率高,0.964758038520813,1
128.20.65.83Windows内存使用率:92.03 %内存使用率大于90%，当前值为(92.03 %),内存使用率高,内存使用率高,0.964322566986084,1
128.20.68.11Windows内存使用率:85 %内存使用率大于80%，当前值为(85 %),内存使用率高,内存使用率高,0.9635068774223328,1
128.20.67.2Windows内存使用率:87.01 %内存使用率大于80%，当前值为(87.01 %),内存使用率高,内存使用率高,0.964297354221344,1
128.20.68.11Windows内存使用率:95.96 %内存使用率大于90%，当前值为(95.96 %),内存使用率高,内存使用率高,0.9647895693778992,1
10.192.56.136Windows内存使用率:91.03 %内存使用率大于90%，当前值为(91.03 %),内存使用率高,内存使用率高,0.9643574357032776,1
128.18.177.150Windows内存使用率:80.46 %内存使用率大于80%，当前值为(80.46 %),内存使用率高,内存使用率高,0.9650692939758301,1
10.192.56.134Windows内存使用率:81.21 %内存使用率大于80%，当前值为(81.21 %),内存使用率高,内存使用率高,0.9649164080619812,1
128.20.67.2Windows内存使用率:89.96 %内存使用率大于80%，当前值为(89.96 %),内存使用率高,内存使用率高,0.9648077487945557,1
10.192.56.172Windows内存使用率:90.27 %内存使用率大于90%，当前值为(90.27 %),内存使用率高,内存使用率高,0.9652113914489746,1
128.20.67.2Windows内存使用率:89.94 %内存使用率大于80%，当前值为(89.94 %),内存使用率高,内存使用率高,0.9647612571716309,1
128.20.67.2Windows内存使用率:94.73 %内存使用率大于90%，当前值为(94.73 %),内存使用率高,内存使用率高,0.9646013975143433,1
10.192.56.195Windows内存使用率:86.23 %内存使用率大于80%，当前值为(86.23 %),内存使用率高,内存使用率高,0.964611291885376,1
128.20.49.29Windows内存使用率:90.48 %内存使用率大于90%，当前值为(90.48 %),内存使用率高,内存使用率高,0.965423047542572,1
10.192.56.136Windows内存使用率:80.28 %内存使用率大于80%，当前值为(80.28 %),内存使用率高,内存使用率高,0.9648985266685486,1
128.20.67.2Windows内存使用率:85.61 %内存使用率大于80%，当前值为(85.61 %),内存使用率高,内存使用率高,0.9645830988883972,1
128.20.68.12Windows内存使用率:80.48 %内存使用率大于80%，当前值为(80.48 %),内存使用率高,内存使用率高,0.9653751254081726,1
128.20.68.11Windows内存使用率:90.96 %内存使用率大于90%，当前值为(90.96 %),内存使用率高,内存使用率高,0.9655280113220215,1
128.20.68.11Windows内存使用率:84.42 %内存使用率大于80%，当前值为(84.42 %),内存使用率高,内存使用率高,0.9649500250816345,1
10.168.128.17Windows内存使用率:81.1 %内存使用率大于80%，当前值为(81.1 %),内存使用率高,内存使用率高,0.9643741846084595,1
10.192.56.172Windows内存使用率:88.34 %内存使用率大于80%，当前值为(88.34 %),内存使用率高,内存使用率高,0.9638671278953552,1
128.20.68.13Windows内存使用率:89.21 %内存使用率大于80%，当前值为(89.21 %),内存使用率高,内存使用率高,0.9648457169532776,1
128.20.65.84Windows内存使用率:80.6 %内存使用率大于80%，当前值为(80.6 %),内存使用率高,内存使用率高,0.9650129079818726,1
128.20.68.11Windows内存使用率:92.49 %内存使用率大于90%，当前值为(92.49 %),内存使用率高,内存使用率高,0.9643533825874329,1
128.20.68.13Windows内存使用率:80.06 %内存使用率大于80%，当前值为(80.06 %),内存使用率高,内存使用率高,0.9648454785346985,1
"128.18.158.242内存使用率:91 %内存使用率大于90%, 当前值为(91 %)",内存使用率高,内存使用率高,0.9550597667694092,1
128.21.20.167Windows内存使用率:88.94 %内存使用率大于80%，当前值为(88.94 %),内存使用率高,内存使用率高,0.9642296433448792,1
128.20.68.11Windows内存使用率:87.73 %内存使用率大于80%，当前值为(87.73 %),内存使用率高,内存使用率高,0.9639928340911865,1
10.192.56.134Windows内存使用率:81.27 %内存使用率大于80%，当前值为(81.27 %),内存使用率高,内存使用率高,0.9649049639701843,1
10.168.128.17Windows内存使用率:81.7 %内存使用率大于80%，当前值为(81.7 %),内存使用率高,内存使用率高,0.9645109176635742,1
128.20.67.2Windows内存使用率:85.89 %内存使用率大于80%，当前值为(85.89 %),内存使用率高,内存使用率高,0.9647538661956787,1
128.20.67.2Windows内存使用率:86.37 %内存使用率大于80%，当前值为(86.37 %),内存使用率高,内存使用率高,0.9647350907325745,1
128.20.68.11Windows内存使用率:87.64 %内存使用率大于80%，当前值为(87.64 %),内存使用率高,内存使用率高,0.963972806930542,1
10.168.128.17Windows内存使用率:80.88 %内存使用率大于80%，当前值为(80.88 %),内存使用率高,内存使用率高,0.963873028755188,1
10.192.56.172Windows内存使用率:87.54 %内存使用率大于80%，当前值为(87.54 %),内存使用率高,内存使用率高,0.9639023542404175,1
10.192.56.136Windows内存使用率:90.56 %内存使用率大于90%，当前值为(90.56 %),内存使用率高,内存使用率高,0.9651272296905518,1
128.20.68.11Windows内存使用率:90.2 %内存使用率大于90%，当前值为(90.2 %),内存使用率高,内存使用率高,0.9657332301139832,1
128.20.68.13Windows内存使用率:83.46 %内存使用率大于80%，当前值为(83.46 %),内存使用率高,内存使用率高,0.9643027782440186,1
128.20.68.13Windows内存使用率:83.94 %内存使用率大于80%，当前值为(83.94 %),内存使用率高,内存使用率高,0.9646425843238831,1
128.20.67.2Windows内存使用率:92.65 %内存使用率大于90%，当前值为(92.65 %),内存使用率高,内存使用率高,0.9644248485565186,1
128.21.20.167Windows内存使用率:80.16 %内存使用率大于80%，当前值为(80.16 %),内存使用率高,内存使用率高,0.9648796916007996,1
10.192.56.172Windows内存使用率:88.91 %内存使用率大于80%，当前值为(88.91 %),内存使用率高,内存使用率高,0.9641757011413574,1
128.20.68.11Windows内存使用率:89.63 %内存使用率大于80%，当前值为(89.63 %),内存使用率高,内存使用率高,0.9647157788276672,1
10.192.56.136Windows内存使用率:90.66 %内存使用率大于90%，当前值为(90.66 %),内存使用率高,内存使用率高,0.9650716185569763,1
128.20.86.1Windows内存使用率:82.01 %内存使用率大于80%，当前值为(82.01 %),内存使用率高,内存使用率高,0.9642481803894043,1
10.192.56.16Windows内存使用率:90.09 %内存使用率大于90%，当前值为(90.09 %),内存使用率高,内存使用率高,0.964762270450592,1
128.20.68.11Windows内存使用率:92.07 %内存使用率大于90%，当前值为(92.07 %),内存使用率高,内存使用率高,0.9641953110694885,1
10.192.56.136Windows内存使用率:81.74 %内存使用率大于80%，当前值为(81.74 %),内存使用率高,内存使用率高,0.9646444320678711,1
128.21.20.167Windows内存使用率:89.98 %内存使用率大于80%，当前值为(89.98 %),内存使用率高,内存使用率高,0.964378297328949,1
128.20.68.11Windows内存使用率:90.19 %内存使用率大于90%，当前值为(90.19 %),内存使用率高,内存使用率高,0.9659784436225891,1
128.18.73.31Windows内存使用率:84.45 %内存使用率大于80%，当前值为(84.45 %),内存使用率高,内存使用率高,0.9636130332946777,1
128.20.67.2Windows内存使用率:90.96 %内存使用率大于90%，当前值为(90.96 %),内存使用率高,内存使用率高,0.9654337167739868,1
128.20.68.11Windows内存使用率:91.91 %内存使用率大于90%，当前值为(91.91 %),内存使用率高,内存使用率高,0.9647457599639893,1
128.20.68.11Windows内存使用率:93.46 %内存使用率大于90%，当前值为(93.46 %),内存使用率高,内存使用率高,0.9643616676330566,1
"128.18.70.115内存使用率:88 %内存使用大于80%, 当前值为(88 %)",内存使用率高,内存使用率高,0.9452896118164062,1
128.20.86.2Windows内存使用率:81.69 %内存使用率大于80%，当前值为(81.69 %),内存使用率高,内存使用率高,0.9648959040641785,1
128.20.68.13Windows内存使用率:83.75 %内存使用率大于80%，当前值为(83.75 %),内存使用率高,内存使用率高,0.9647692441940308,1
10.192.56.172Windows内存使用率:80.08 %内存使用率大于80%，当前值为(80.08 %),内存使用率高,内存使用率高,0.9644880890846252,1
128.20.67.2Windows内存使用率:86.71 %内存使用率大于80%，当前值为(86.71 %),内存使用率高,内存使用率高,0.964346170425415,1
20230923 EDP_CFC2 2023-09-02 16:00:00 超时未开始 13 0 13 0 null null null 2023-09-24 16:48:43 SH,Ping超时,Ping超时,0.9679503440856934,1
20231111 YPK 2023-11-12 00:30:00 超时未开始 9 2 7 .2222 2023-11-12 00:30:18 null 90.58 2023-11-12 02:00:53 SZ,Ping超时,Ping超时,0.9657880663871765,1
20231027 EDP_CCR 2023-10-28 06:00:00 超时未开始 50 0 50 0 null null null 2023-10-28 12:07:24 SH,Ping超时,Ping超时,0.9679359197616577,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 13:27:27 SZ,Ping超时,Ping超时,0.9688814878463745,1
20230923 BDP 2023-09-24 02:30:00 超时未开始 9 0 9 0 null null null 2023-09-24 16:04:58 SZ,Ping超时,Ping超时,0.965965747833252,1
20230911 EDP_MKT 2023-09-12 02:00:00 超时未开始 16 2 14 .125 2023-09-12 02:00:34 null 64.37 2023-09-12 03:04:56 SZ,Ping超时,Ping超时,0.9690629243850708,1
20230707 EDP_RHCB 2023-07-08 07:00:00 超时未开始 112 0 112 0 null null null 2023-07-08 10:35:53 SH,Ping超时,Ping超时,0.9675215482711792,1
20230909 PCS 2023-09-10 02:45:00 超时未开始 9 2 7 .2222 2023-09-10 02:45:46 null 76.32 2023-09-10 04:02:05 SZ,Ping超时,Ping超时,0.9679741263389587,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 11:51:18 SZ,Ping超时,Ping超时,0.9687433242797852,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 12:43:09 SZ,Ping超时,Ping超时,0.9687556028366089,1
20230801 EDP_FCRT 2023-08-02 02:30:00 超时未开始 17 2 15 .1176 2023-08-02 02:30:32 null 117.67 2023-08-02 04:28:12 SZ,Ping超时,Ping超时,0.9695983529090881,1
20230923 DMP 2023-01-01 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 10:35:33 SZ,Ping超时,Ping超时,0.967585563659668,1
20230923 DMP 2023-09-23 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 12:40:48 SZ,Ping超时,Ping超时,0.968801736831665,1
20230724 EDP_FCRT 2023-07-25 02:30:00 超时未开始 17 2 15 .1176 2023-07-25 02:30:24 null 109.58 2023-07-25 04:19:59 SZ,Ping超时,Ping超时,0.9691849946975708,1
20230923 DMP 2023-09-23 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 13:09:29 SZ,Ping超时,Ping超时,0.9687076210975647,1
20230923 DMP 2023-01-01 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 10:52:38 SZ,Ping超时,Ping超时,0.9676529765129089,1
20230801 EDP_MKT 2023-08-02 02:00:00 超时未开始 9 2 7 .2222 2023-08-02 02:00:47 null 109.67 2023-08-02 03:50:27 SZ,Ping超时,Ping超时,0.9703792333602905,1
20230923 DMP 2023-01-01 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 10:33:02 SZ,Ping超时,Ping超时,0.9676921963691711,1
20230819 EDP_FCRT 2023-08-20 02:30:00 超时未开始 17 2 15 .1176 2023-08-20 02:30:39 null 161.37 2023-08-20 05:12:01 SZ,Ping超时,Ping超时,0.9702293872833252,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 12:57:14 SZ,Ping超时,Ping超时,0.9687472581863403,1
20230630 NDS 2023-07-01 00:28:00 超时未开始 537 0 537 0 null null null 2023-07-01 01:28:55 SZ,Ping超时,Ping超时,0.9662742018699646,1
20231027 EDP_CCR 2023-10-28 06:00:00 超时未开始 50 0 50 0 null null null 2023-10-28 12:13:27 SH,Ping超时,Ping超时,0.9676553606987,1
20231111 YPK 2023-11-12 00:30:00 超时未开始 9 2 7 .2222 2023-11-12 00:30:18 null 88.07 2023-11-12 01:58:22 SZ,Ping超时,Ping超时,0.9670091271400452,1
20230923 DMP 2023-09-23 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 12:02:04 SZ,Ping超时,Ping超时,0.9686443209648132,1
20231027 EDP_CCR 2023-01-02 12:25:00 超时未开始 50 0 50 0 null null null 2023-10-28 10:49:27 SH,Ping超时,Ping超时,0.9672560095787048,1
20230819 EDP_MKT 2023-08-20 02:00:00 超时未开始 9 2 7 .2222 2023-08-20 02:00:30 null 123.7 2023-08-20 04:04:12 SZ,Ping超时,Ping超时,0.970442533493042,1
20230825 EDP_MKT 2023-08-26 02:00:00 超时未开始 16 2 14 .125 2023-08-26 13:31:01 null 2.08 2023-08-26 13:33:06 SZ,Ping超时,Ping超时,0.9692515134811401,1
20231027 EDP_CCR 2023-01-02 12:25:00 超时未开始 50 0 50 0 null null null 2023-10-28 10:43:25 SH,Ping超时,Ping超时,0.9673786163330078,1
20230724 EDP_MKT 2023-07-25 02:00:00 超时未开始 9 2 7 .2222 2023-07-25 02:00:24 null 96.83 2023-07-25 03:37:14 SZ,Ping超时,Ping超时,0.970231294631958,1
20231111 CSR 2023-11-12 01:00:00 超时未开始 9 2 7 .2222 2023-11-12 01:00:30 null 100.67 2023-11-12 02:41:10 SZ,Ping超时,Ping超时,0.9666813015937805,1
20230908 NDS2 2023-09-07 02:00:00 超时未开始 314 0 314 0 null null null 2023-09-09 13:36:29 SZ,Ping超时,Ping超时,0.9671480655670166,1
20230819 EDP_FCRT 2023-08-20 02:30:00 超时未开始 17 2 15 .1176 2023-08-20 02:30:39 null 77.48 2023-08-20 03:48:08 SZ,Ping超时,Ping超时,0.9697372317314148,1
20230923 DMP 2023-09-23 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 12:23:12 SZ,Ping超时,Ping超时,0.9686114192008972,1
20230919 EDP_MKT 2023-09-20 02:00:00 超时未开始 16 2 14 .125 2023-09-20 02:00:22 null 108.4 2023-09-20 03:48:46 SZ,Ping超时,Ping超时,0.9691357016563416,1
20231112 YPK 2023-11-13 00:30:00 超时未开始 9 2 7 .2222 2023-11-13 00:30:12 null 87.52 2023-11-13 01:57:43 SZ,Ping超时,Ping超时,0.9674094915390015,1
20230724 EDP_FCRT 2023-07-25 02:30:00 超时未开始 17 2 15 .1176 2023-07-25 02:30:24 null 75.88 2023-07-25 03:46:17 SZ,Ping超时,Ping超时,0.9688524007797241,1
20231027 EDP_CCR 2023-01-02 12:25:00 超时未开始 50 0 50 0 null null null 2023-10-28 10:11:17 SH,Ping超时,Ping超时,0.9671923518180847,1
20230724 EDP_MKT 2023-07-25 02:00:00 超时未开始 9 2 7 .2222 2023-07-25 02:00:24 null 68.67 2023-07-25 03:09:04 SZ,Ping超时,Ping超时,0.9704011082649231,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 13:00:15 SZ,Ping超时,Ping超时,0.9687994718551636,1
20230819 EDP_FCRT 2023-08-20 02:30:00 超时未开始 17 2 15 .1176 2023-08-20 02:30:39 null 99.08 2023-08-20 04:09:44 SZ,Ping超时,Ping超时,0.9700123071670532,1
20230724 EDP_FCRT 2023-07-25 02:30:00 超时未开始 17 2 15 .1176 2023-07-25 02:30:24 null 101.53 2023-07-25 04:11:56 SZ,Ping超时,Ping超时,0.9693180322647095,1
20230819 EDP_MKT 2023-08-20 02:00:00 超时未开始 9 2 7 .2222 2023-08-20 02:00:30 null 67.43 2023-08-20 03:07:56 SZ,Ping超时,Ping超时,0.9707930088043213,1
20230819 EDP_MKT 2023-08-20 02:00:00 超时未开始 9 2 7 .2222 2023-08-20 02:00:30 null 169.92 2023-08-20 04:50:25 SZ,Ping超时,Ping超时,0.9706994295120239,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 13:01:46 SZ,Ping超时,Ping超时,0.9685683846473694,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 11:53:49 SZ,Ping超时,Ping超时,0.9687017202377319,1
20230923 BDP 2023-09-24 02:30:00 超时未开始 9 0 9 0 null null null 2023-09-24 15:59:56 SZ,Ping超时,Ping超时,0.9668956995010376,1
20230724 EDP_MKT 2023-07-25 02:00:00 超时未开始 9 2 7 .2222 2023-07-25 02:00:24 null 86.27 2023-07-25 03:26:40 SZ,Ping超时,Ping超时,0.970689594745636,1
20230724 EDP_MKT 2023-07-25 02:00:00 超时未开始 9 2 7 .2222 2023-07-25 02:00:24 null 134.55 2023-07-25 04:14:57 SZ,Ping超时,Ping超时,0.9706745147705078,1
20230923 DMP 2023-09-23 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 12:37:17 SZ,Ping超时,Ping超时,0.9686524868011475,1
20231111 YPK 2023-11-12 00:30:00 超时未开始 9 2 7 .2222 2023-11-12 00:30:18 null 72.43 2023-11-12 01:42:44 SZ,Ping超时,Ping超时,0.9669262170791626,1
20231027 EDP_CCR 2023-10-28 06:00:00 超时未开始 50 0 50 0 null null null 2023-10-28 12:00:22 SH,Ping超时,Ping超时,0.9677652716636658,1
20231027 EDP_CCR 2023-10-28 06:00:00 超时未开始 50 0 50 0 null null null 2023-10-28 11:34:11 SH,Ping超时,Ping超时,0.9680132269859314,1
20230919 EDP_MKT 2023-09-20 02:00:00 超时未开始 16 2 14 .125 2023-09-20 02:00:22 null 116.43 2023-09-20 03:56:48 SZ,Ping超时,Ping超时,0.9682185649871826,1
20230805 EDP_MKT 2023-08-06 02:00:00 超时未开始 9 2 7 .2222 2023-08-06 02:00:32 null 121.77 2023-08-06 04:02:18 SZ,Ping超时,Ping超时,0.9705455899238586,1
20230819 EDP_FCRT 2023-08-20 02:30:00 超时未开始 17 2 15 .1176 2023-08-20 02:30:39 null 111.63 2023-08-20 04:22:17 SZ,Ping超时,Ping超时,0.9702454209327698,1
20230819 EDP_FCRT 2023-08-20 02:30:00 超时未开始 17 2 15 .1176 2023-08-20 02:30:39 null 123.18 2023-08-20 04:33:50 SZ,Ping超时,Ping超时,0.9704686999320984,1
20230819 EDP_FCRT 2023-08-20 02:30:00 超时未开始 17 2 15 .1176 2023-08-20 02:30:39 null 126.7 2023-08-20 04:37:21 SZ,Ping超时,Ping超时,0.9704225063323975,1
20231112 YPK 2023-11-13 00:30:00 超时未开始 9 2 7 .2222 2023-11-13 00:30:12 null 67.38 2023-11-13 01:37:35 SZ,Ping超时,Ping超时,0.9671821594238281,1
20230919 EDP_MKT 2023-09-20 02:00:00 超时未开始 16 2 14 .125 2023-09-20 02:00:22 null 118.45 2023-09-20 03:58:49 SZ,Ping超时,Ping超时,0.9684820771217346,1
20230919 EDP_FCRT 2023-09-20 02:30:00 超时未开始 17 2 15 .1176 2023-09-20 02:30:24 null 72.32 2023-09-20 03:42:43 SZ,Ping超时,Ping超时,0.969451904296875,1
20230919 EDP_MKT 2023-09-20 02:00:00 超时未开始 16 2 14 .125 2023-09-20 02:00:22 null 89.28 2023-09-20 03:29:39 SZ,Ping超时,Ping超时,0.9682204723358154,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 12:27:32 SZ,Ping超时,Ping超时,0.9690959453582764,1
20230923 DMP 2023-09-23 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 13:19:02 SZ,Ping超时,Ping超时,0.9683430790901184,1
20230724 EDP_FCRT 2023-07-25 02:30:00 超时未开始 17 2 15 .1176 2023-07-25 02:30:24 null 114.62 2023-07-25 04:25:01 SZ,Ping超时,Ping超时,0.9695223569869995,1
20231026 EDP_MKT 2023-10-27 02:00:00 超时未开始 16 2 14 .125 2023-10-27 02:01:25 null 80.93 2023-10-27 03:22:21 SZ,Ping超时,Ping超时,0.9674197435379028,1
20231027 EDP_CCR 2023-10-28 06:00:00 超时未开始 50 0 50 0 null null null 2023-10-28 12:00:52 SH,Ping超时,Ping超时,0.9677404165267944,1
20230909 CUPD 2023-09-09 23:00:00 超时未开始 17 2 15 .1176 2023-09-09 23:00:11 null 63.03 2023-09-10 00:03:13 SZ,Ping超时,Ping超时,0.9664987325668335,1
20230923 BDP 2023-09-24 02:30:00 超时未开始 9 0 9 0 null null null 2023-09-24 16:12:31 SZ,Ping超时,Ping超时,0.9663436412811279,1
20230801 EDP_MKT 2023-08-02 02:00:00 超时未开始 9 2 7 .2222 2023-08-02 02:00:47 null 132.32 2023-08-02 04:13:06 SZ,Ping超时,Ping超时,0.970472514629364,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 11:32:41 SZ,Ping超时,Ping超时,0.9690056443214417,1
20230801 EDP_FCRT 2023-08-02 02:30:00 超时未开始 17 2 15 .1176 2023-08-02 02:30:32 null 108.6 2023-08-02 04:19:08 SZ,Ping超时,Ping超时,0.969941258430481,1
20230923 BDP 2023-09-24 02:30:00 超时未开始 9 0 9 0 null null null 2023-09-24 15:55:55 SZ,Ping超时,Ping超时,0.9674121737480164,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 12:30:03 SZ,Ping超时,Ping超时,0.9687808156013489,1
20230908 NDS2 2023-09-09 02:00:00 超时未开始 314 0 314 0 null null null 2023-09-09 13:40:31 SZ,Ping超时,Ping超时,0.9673179984092712,1
20230801 EDP_MKT 2023-08-02 02:00:00 超时未开始 9 2 7 .2222 2023-08-02 02:00:47 null 148.92 2023-08-02 04:29:42 SZ,Ping超时,Ping超时,0.9701043963432312,1
20230707 EDP_RHCB 2023-07-08 07:00:00 超时未开始 112 0 112 0 null null null 2023-07-08 10:26:17 SH,Ping超时,Ping超时,0.9668905735015869,1
20230819 EDP_MKT 2023-08-20 02:00:00 超时未开始 9 2 7 .2222 2023-08-20 02:00:30 null 61.92 2023-08-20 03:02:25 SZ,Ping超时,Ping超时,0.9704744219779968,1
20231027 EDP_CCR 2023-01-02 12:25:00 超时未开始 50 0 50 0 null null null 2023-10-28 10:23:50 SH,Ping超时,Ping超时,0.9670827388763428,1
20231111 YPK 2023-11-12 00:30:00 超时未开始 9 2 7 .2222 2023-11-12 00:30:18 null 61.38 2023-11-12 01:31:41 SZ,Ping超时,Ping超时,0.9664627909660339,1
20230923 DMP 2023-01-01 22:30:00 超时未开始 13 0 13 0 null null null 2023-09-24 11:27:20 SZ,Ping超时,Ping超时,0.9678263664245605,1
20231112 YPK 2023-11-13 00:30:00 超时未开始 9 2 7 .2222 2023-11-13 00:30:12 null 94.07 2023-11-13 02:04:16 SZ,Ping超时,Ping超时,0.9682636260986328,1
20230919 EDP_FCRT 2023-09-20 02:30:00 超时未开始 17 2 15 .1176 2023-09-20 02:30:24 null 85.4 2023-09-20 03:55:48 SZ,Ping超时,Ping超时,0.9695538282394409,1
20230724 EDP_MKT 2023-07-25 02:00:00 超时未开始 9 2 7 .2222 2023-07-25 02:00:24 null 66.65 2023-07-25 03:07:03 SZ,Ping超时,Ping超时,0.9702327251434326,1
20230801 EDP_MKT 2023-08-02 02:00:00 超时未开始 9 2 7 .2222 2023-08-02 02:00:47 null 152.95 2023-08-02 04:33:44 SZ,Ping超时,Ping超时,0.96995609998703,1
20230923 BDP 2023-09-24 02:30:00 超时未开始 9 0 9 0 null null null 2023-09-24 15:48:53 SZ,Ping超时,Ping超时,0.9668545722961426,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 13:08:50 SZ,Ping超时,Ping超时,0.9686721563339233,1
20230819 EDP_FCRT 2023-08-20 02:30:00 超时未开始 17 2 15 .1176 2023-08-20 02:30:39 null 130.72 2023-08-20 04:41:22 SZ,Ping超时,Ping超时,0.9704575538635254,1
20230805 EDP_MKT 2023-08-06 02:00:00 超时未开始 9 2 7 .2222 2023-08-06 02:00:32 null 59.88 2023-08-06 03:00:25 SZ,Ping超时,Ping超时,0.9699187278747559,1
20231027 EDP_CCR 2023-10-28 06:00:00 超时未开始 50 0 50 0 null null null 2023-10-28 11:33:41 SH,Ping超时,Ping超时,0.9678137302398682,1
20230805 EDP_MKT 2023-08-06 02:00:00 超时未开始 9 2 7 .2222 2023-08-06 02:00:32 null 86.05 2023-08-06 03:26:35 SZ,Ping超时,Ping超时,0.970066249370575,1
20230805 EDP_MKT 2023-08-06 02:00:00 超时未开始 9 2 7 .2222 2023-08-06 02:00:32 null 60.38 2023-08-06 03:00:55 SZ,Ping超时,Ping超时,0.9700464010238647,1
20231111 CSR 2023-11-12 01:00:00 超时未开始 9 2 7 .2222 2023-11-12 01:00:30 null 94.75 2023-11-12 02:35:15 SZ,Ping超时,Ping超时,0.9669189453125,1
20231112 YPK 2023-11-13 00:30:00 超时未开始 9 2 7 .2222 2023-11-13 00:30:12 null 86.52 2023-11-13 01:56:43 SZ,Ping超时,Ping超时,0.967240035533905,1
20230630 NDS 2023-07-01 00:28:00 超时未开始 537 0 537 0 null null null 2023-07-01 01:36:48 SZ,Ping超时,Ping超时,0.9656324982643127,1
20231027 EDP_CCR 2023-10-02 06:00:00 超时未开始 50 0 50 0 null null null 2023-10-28 12:29:33 SH,Ping超时,Ping超时,0.9676703810691833,1
20230919 EDP_MKT 2023-09-20 02:00:00 超时未开始 16 2 14 .125 2023-09-20 02:00:22 null 84.27 2023-09-20 03:24:38 SZ,Ping超时,Ping超时,0.9679983854293823,1
20230819 EDP_MKT 2023-08-20 02:00:00 超时未开始 9 2 7 .2222 2023-08-20 02:00:30 null 81 2023-08-20 03:21:30 SZ,Ping超时,Ping超时,0.969512939453125,1
20230919 EDP_FCRT 2023-09-20 02:30:00 超时未开始 17 2 15 .1176 2023-09-20 02:30:24 null 74.83 2023-09-20 03:45:14 SZ,Ping超时,Ping超时,0.9693961143493652,1
20231027 EDP_CTMS 2023-10-27 06:30:00 超时未开始 29 0 29 0 null null null 2023-10-28 12:21:30 SZ,Ping超时,Ping超时,0.9690508246421814,1
20230724 EDP_FCRT 2023-07-25 02:30:00 超时未开始 17 2 15 .1176 2023-07-25 02:30:24 null 98.02 2023-07-25 04:08:25 SZ,Ping超时,Ping超时,0.9689754247665405,1
