content,label,model_label,model_prob,T
128.20.0.44ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9184181094169617,1
10.192.112.112ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9205339550971985,1
128.18.0.225ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9178893566131592,1
10.180.1.245ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.925061047077179,1
10.173.21.253ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9221768975257874,1
128.33.62.15ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9274711012840271,1
128.18.177.174ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9259929656982422,1
128.18.176.224ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9264109134674072,1
128.18.73.43ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9256712794303894,1
128.21.140.8ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9274841547012329,1
128.18.163.67ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.924345850944519,1
128.18.159.160ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9258728623390198,1
"The ColdStart (V2c) trap is received from F_SZ100E_core01.The trap details are as follows , sysUpTime.0: 0 hours, 4 minutes, 8 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,  .1.3.6.1.4.1.12356.100.1.1.1.0: FG100ETK20013589 ,  sysName.0: F_SZ100E_core01 ,",设备状态异常,设备状态异常,0.7562890648841858,1
10.174.239.92ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9271997809410095,1
10.179.250.16ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9254260659217834,1
10.176.239.96ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.927703857421875,1
10.192.243.141ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9200560450553894,1
10.179.239.92ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9265962243080139,1
128.20.0.47ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9184181094169617,1
128.18.163.1ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.924345850944519,1
128.20.0.43ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9184181094169617,1
10.165.1.6ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.924938976764679,1
128.18.65.18ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9255053400993347,1
128.22.1.13ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9204155206680298,1
128.18.162.29ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9248687028884888,1
10.168.130.104ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9263189435005188,1
128.20.202.179ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.92609703540802,1
128.20.143.29ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9253577589988708,1
"The ColdStart (V2c) trap is received from S_SZST_PRD_H3600-02.The trap details are as follows , sysUpTime.0: 0 hours, 0 minutes, 16 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,",设备状态异常,设备状态异常,0.7377689480781555,1
10.191.163.3ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.923360288143158,1
10.168.130.84ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9263189435005188,1
10.170.146.1ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9253081679344177,1
128.20.0.73ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9184181094169617,1
128.20.159.3ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9265886545181274,1
128.18.176.216ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9264109134674072,1
"The ColdStart (V2c) trap is received from S_BEAFT30F2A02-H3100-06D.The trap details are as follows , sysUpTime.0: 0 hours, 1 minutes, 31 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,",设备状态异常,设备状态异常,0.7450329065322876,1
128.33.62.56ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9274711012840271,1
128.33.62.39ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9274711012840271,1
128.20.71.110ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9251397848129272,1
10.195.57.92ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9268983602523804,1
10.168.130.50ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9263189435005188,1
128.20.202.180ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.92609703540802,1
10.168.132.16ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9256033301353455,1
128.20.0.176ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9184181094169617,1
"The ColdStart (V2c) trap is received from F_ZHJM100E_core01.The trap details are as follows , sysUpTime.0: 0 hours, 3 minutes, 32 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,  .1.3.6.1.4.1.12356.100.1.1.1.0: FG100ETK20015452 ,  sysName.0: F_ZHJM100E_core02 ,",设备状态异常,设备状态异常,0.7552029490470886,1
128.20.70.71ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9246299266815186,1
128.21.20.155ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9239398837089539,1
128.20.70.66ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9246299266815186,1
test14_2023-08-12--10.180.1.24ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.8442495465278625,1
128.18.73.44ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9256712794303894,1
10.163.32.194ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9269286394119263,1
10.164.1.25ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.924670398235321,1
128.21.20.174ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9239398837089539,1
128.18.0.242ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9178893566131592,1
128.20.71.89ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9251397848129272,1
10.168.130.151ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9263189435005188,1
"The ColdStart (V2c) trap is received from S_QD_OA_H_3100_02.The trap details are as follows , sysUpTime.0: 0 hours, 1 minutes, 57 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,",设备状态异常,设备状态异常,0.7235881090164185,1
128.20.143.91ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9253577589988708,1
10.192.243.121ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9200560450553894,1
128.18.176.145ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9264109134674072,1
10.178.1.45ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9242333173751831,1
10.168.130.22ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9263189435005188,1
"The ColdStart (V2c) trap is received from F_NC100E_core01.The trap details are as follows , sysUpTime.0: 0 hours, 2 minutes, 42 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,  .1.3.6.1.4.1.12356.100.1.1.1.0: FG100ETK20005711 ,  sysName.0: F_NC100E_core02 ,",设备状态异常,设备状态异常,0.7588865160942078,1
10.170.146.11ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9253081679344177,1
10.171.1.100ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9250805974006653,1
10.168.128.44ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9247288107872009,1
128.18.86.53ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9262964129447937,1
128.20.0.126ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9184181094169617,1
10.168.130.17ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9263189435005188,1
"The ColdStart (V2c) trap is received from F_SZ100E_core01.The trap details are as follows , sysUpTime.0: 0 hours, 4 minutes, 20 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,  .1.3.6.1.4.1.12356.100.1.1.1.0: FG100ETK20013695 ,  sysName.0: F_SZ100E_core02 ,",设备状态异常,设备状态异常,0.7569287419319153,1
128.20.0.17ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9184181094169617,1
128.18.159.161ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9258728623390198,1
"The ColdStart (V2c) trap is received from F_SY100E_core01.The trap details are as follows , sysUpTime.0: 0 hours, 3 minutes, 18 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,  .1.3.6.1.4.1.12356.100.1.1.1.0: FG100ETK20015322 ,  sysName.0: F_SY100E_core01 ,",设备状态异常,设备状态异常,0.7571536898612976,1
128.20.65.20ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.925969660282135,1
10.170.146.20ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9253081679344177,1
128.20.202.161ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.92609703540802,1
128.20.143.34ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9253577589988708,1
"The ColdStart (V2c) trap is received from F_ZH100E_core01.The trap details are as follows , sysUpTime.0: 0 hours, 3 minutes, 31 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,  .1.3.6.1.4.1.12356.100.1.1.1.0: FG100ETK19043059 ,  sysName.0: F_ZH100E_core01 ,",设备状态异常,设备状态异常,0.7582454085350037,1
10.168.130.61ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9263189435005188,1
10.192.202.215ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9157636761665344,1
128.20.71.80ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9251397848129272,1
10.168.132.21ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9256033301353455,1
128.21.140.17ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9274841547012329,1
128.21.20.81ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9239398837089539,1
128.21.20.119ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9239398837089539,1
128.20.71.120ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9251397848129272,1
128.18.70.36ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9243769645690918,1
128.193.65.210ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9219453930854797,1
10.192.201.130ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9182558655738831,1
10.192.244.59ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9191416501998901,1
128.18.86.12ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9262964129447937,1
10.186.5.3ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9227882027626038,1
10.181.239.91ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.926291823387146,1
10.168.130.86ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9263189435005188,1
"The ColdStart (V2c) trap is received from F_SZ100E_core01.The trap details are as follows , sysUpTime.0: 0 hours, 3 minutes, 14 seconds. ,  snmpTrapOID.0: .1.3.6.1.6.3.1.1.5.1 ,  .1.3.6.1.4.1.12356.100.1.1.1.0: FG100ETK20013695 ,  sysName.0: F_SZ100E_core02 ,",设备状态异常,设备状态异常,0.75784832239151,1
128.20.143.89ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9253577589988708,1
128.20.143.121ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9253577589988708,1
128.21.49.243ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9266312122344971,1
10.179.9.240ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.9247892498970032,1
128.20.202.211ICMP ping:Down (0)Unavailable by ICMP ping,设备状态异常,设备状态异常,0.92609703540802,1
128.21.1.73Checksum of /etc/passwd:955545915/etc/passwd 已经被更改 plcmdb2probe3,文件更改,文件更改,0.9291357398033142,1
128.20.48.138Checksum of /etc/passwd:3786142229/etc/passwd 已经被更改 PLECBWEB1,文件更改,文件更改,0.9428011178970337,1
128.194.13.6Checksum of /etc/passwd:4183111869/etc/passwd 已经被更改 plnfsdb2,文件更改,文件更改,0.936184287071228,1
128.18.162.79Checksum of /etc/passwd:3535999191/etc/passwd 已经被更改 PLICSCUPSAPP2,文件更改,文件更改,0.9424175024032593,1
128.18.86.99Checksum of /etc/passwd:697054262/etc/passwd 已经被更改 PLHWMG1,文件更改,文件更改,0.9418383836746216,1
128.20.48.13Checksum of /etc/passwd:432979525/etc/passwd 已经被更改 PLWZRSWEB1,文件更改,文件更改,0.938545823097229,1
128.21.30.142Checksum of /etc/passwd:3438395590/etc/passwd 已经被更改 PLMBKWEB8,文件更改,文件更改,0.9387732148170471,1
128.194.13.35Checksum of /etc/passwd:2001129394/etc/passwd 已经被更改 pledpap5,文件更改,文件更改,0.9301060438156128,1
128.20.49.113Checksum of /etc/passwd:2776492439/etc/passwd 已经被更改 PLRMDSDACS,文件更改,文件更改,0.9415909051895142,1
128.20.66.194Checksum of /etc/passwd:716942803/etc/passwd 已经被更改 plbmcap2,文件更改,文件更改,0.9355292320251465,1
128.20.48.196Checksum of /etc/passwd:584745328/etc/passwd 已经被更改 PLCSPPBOc1,文件更改,文件更改,0.9427614808082581,1
128.194.11.140Checksum of /etc/passwd:1264304224/etc/passwd 已经被更改 pltellerhf2,文件更改,文件更改,0.9371638298034668,1
128.20.0.226Checksum of /etc/passwd:26061126/etc/passwd 已经被更改 PLDIDB2,文件更改,文件更改,0.9383149743080139,1
128.194.11.127Checksum of /etc/passwd:1264304224/etc/passwd 已经被更改 pltellerqd1,文件更改,文件更改,0.9370379447937012,1
128.194.11.73Checksum of /etc/passwd:1739835704/etc/passwd 已经被更改 plndsrpeod2,文件更改,文件更改,0.9380781054496765,1
128.18.159.173Checksum of /etc/passwd:1781256991/etc/passwd 已经被更改 PLYDMDB2,文件更改,文件更改,0.942434549331665,1
128.21.1.96Checksum of /etc/passwd:1203007146/etc/passwd 已经被更改 plumonap12,文件更改,文件更改,0.9065273404121399,1
128.194.13.57Checksum of /etc/passwd:2340205113/etc/passwd 已经被更改 pldmsap4,文件更改,文件更改,0.9287773370742798,1
128.21.10.38Checksum of /etc/passwd:1538021394/etc/passwd 已经被更改 plywepop2,文件更改,文件更改,0.9327971339225769,1
128.20.143.86Checksum of /etc/passwd:2978268644/etc/passwd 已经被更改 pleispap1,文件更改,文件更改,0.9280903935432434,1
128.18.163.182Checksum of /etc/passwd:2879392687/etc/passwd 已经被更改 PLSMSAP6,文件更改,文件更改,0.937237024307251,1
128.21.20.24Checksum of /etc/passwd:895116261/etc/passwd 已经被更改 PLMBKPL2,文件更改,文件更改,0.9414758086204529,1
128.21.20.87Checksum of /etc/passwd:2238167822/etc/passwd 已经被更改 PLCBCREG2,文件更改,文件更改,0.939836323261261,1
128.21.1.83Checksum of /etc/passwd:85263443/etc/passwd 已经被更改 plumonap7,文件更改,文件更改,0.930061936378479,1
128.20.159.35Checksum of /etc/passwd:39403915/etc/passwd 已经被更改 plncpdb2,文件更改,文件更改,0.9397299885749817,1
128.20.159.7Checksum of /etc/passwd:2849045364/etc/passwd 已经被更改 PLFFFAP1,文件更改,文件更改,0.9415333271026611,1
128.20.52.5Checksum of /etc/passwd:1515274134/etc/passwd 已经被更改 plcipsfront1,文件更改,文件更改,0.9261263608932495,1
128.194.18.28Checksum of /etc/passwd:3151246029/etc/passwd 已经被更改 PLFRCAP4,文件更改,文件更改,0.9409888386726379,1
128.21.10.44Checksum of /etc/passwd:2163073867/etc/passwd 已经被更改 PLPESPOP1,文件更改,文件更改,0.9402117729187012,1
128.18.163.57Checksum of /etc/passwd:27420881/etc/passwd 已经被更改 PLSSOAP3,文件更改,文件更改,0.9398525357246399,1
128.194.11.107Checksum of /etc/passwd:1264304224/etc/passwd 已经被更改 pltellercd1,文件更改,文件更改,0.9373379945755005,1
128.20.48.96Checksum of /etc/passwd:3577486837/etc/passwd 已经被更改 plrcpap1,文件更改,文件更改,0.9240430593490601,1
128.18.159.112Checksum of /etc/passwd:3453825133/etc/passwd 已经被更改 pledmpqxbdb1,文件更改,文件更改,0.93726646900177,1
128.194.11.101Checksum of /etc/passwd:348211076/etc/passwd 已经被更改 pltellerdb2,文件更改,文件更改,0.9351106286048889,1
128.18.86.179Checksum of /etc/passwd:2685144912/etc/passwd 已经被更改 plblnap4,文件更改,文件更改,0.9383687973022461,1
128.20.72.108Checksum of /etc/passwd:2658256483/etc/passwd 已经被更改 PLFMPAP2,文件更改,文件更改,0.9416511654853821,1
128.21.1.75Checksum of /etc/passwd:2169312900/etc/passwd 已经被更改 pliautoctl2,文件更改,文件更改,0.9353345632553101,1
128.194.11.142Checksum of /etc/passwd:1264304224/etc/passwd 已经被更改 pltellersjz2,文件更改,文件更改,0.9362515807151794,1
128.21.10.14Checksum of /etc/passwd:1743511468/etc/passwd 已经被更改 PLCBMARV2,文件更改,文件更改,0.940028965473175,1
128.194.11.161Checksum of /etc/passwd:1264304224/etc/passwd 已经被更改 pltellernning1,文件更改,文件更改,0.9369392991065979,1
128.194.11.30Checksum of /etc/passwd:2681233847/etc/passwd 已经被更改 plndslog1,文件更改,文件更改,0.9344584345817566,1
128.18.177.68Checksum of /etc/passwd:4033934320/etc/passwd 已经被更改 chnplumonap4,文件更改,文件更改,0.9374232888221741,1
128.33.33.213Checksum of /etc/passwd:786577945/etc/passwd 已经被更改 DLESBCENAP1,文件更改,文件更改,0.9398909211158752,1
128.20.69.9Checksum of /etc/passwd:457631517/etc/passwd 已经被更改 PLCWSDB2,文件更改,文件更改,0.9429866075515747,1
128.18.158.75Checksum of /etc/passwd:539866432/etc/passwd 已经被更改 plcbmap4,文件更改,文件更改,0.932212233543396,1
128.18.159.203Checksum of /etc/passwd:4060516962/etc/passwd 已经被更改 PLESBFTP1,文件更改,文件更改,0.9418053030967712,1
128.21.20.17Checksum of /etc/passwd:3880346871/etc/passwd 已经被更改 PLMBKMGR1,文件更改,文件更改,0.9397602081298828,1
128.20.86.33Checksum of /etc/passwd:1750933912/etc/passwd 已经被更改 plyccap1,文件更改,文件更改,0.9386796951293945,1
128.21.20.5Checksum of /etc/passwd:3880346871/etc/passwd 已经被更改 PLMBKMSP1,文件更改,文件更改,0.9397602081298828,1
128.21.140.9Checksum of /etc/passwd:2235719345/etc/passwd 已经被更改 PLCCWEAP2,文件更改,文件更改,0.9422645568847656,1
128.194.13.5Checksum of /etc/passwd:4183111869/etc/passwd 已经被更改 plnfsdb1,文件更改,文件更改,0.9356022477149963,1
128.18.86.54Checksum of /etc/passwd:715473160/etc/passwd 已经被更改 PLCOPAP1,文件更改,文件更改,0.9402588605880737,1
128.18.162.31Checksum of /etc/passwd:2359878003/etc/passwd 已经被更改 PLICSDT1,文件更改,文件更改,0.9432255029678345,1
128.21.20.226Checksum of /etc/passwd:4237516571/etc/passwd 已经被更改 plsmsdb2,文件更改,文件更改,0.9292747974395752,1
128.21.30.123Checksum of /etc/passwd:950982704/etc/passwd 已经被更改 PLCBCWX2,文件更改,文件更改,0.9408825635910034,1
128.21.30.158Checksum of /etc/passwd:453481968/etc/passwd 已经被更改 PLCCRMWEB1,文件更改,文件更改,0.9411418437957764,1
128.18.163.228Checksum of /etc/passwd:2091418113/etc/passwd 已经被更改 pltbasemgr02,文件更改,文件更改,0.9291204810142517,1
128.18.73.59Checksum of /etc/passwd:3543841342/etc/passwd 已经被更改 plbdpdssdnode2,文件更改,文件更改,0.9341903328895569,1
128.21.20.55Checksum of /etc/passwd:3286403143/etc/passwd 已经被更改 plapidb2,文件更改,文件更改,0.9274334907531738,1
128.21.20.92Checksum of /etc/passwd:3069161306/etc/passwd 已经被更改 PLCBCPO13,文件更改,文件更改,0.9400256872177124,1
128.21.30.162Checksum of /etc/passwd:28398143/etc/passwd 已经被更改 PLPCRMNG2,文件更改,文件更改,0.9412599205970764,1
128.21.30.130Checksum of /etc/passwd:1538021394/etc/passwd 已经被更改 PLYWEWEB1,文件更改,文件更改,0.9404400587081909,1
128.21.20.3Checksum of /etc/passwd:895116261/etc/passwd 已经被更改 PLMBKGW3,文件更改,文件更改,0.9414758086204529,1
128.21.30.19Checksum of /etc/passwd:3165868542/etc/passwd 已经被更改 PLCPSWEB1,文件更改,文件更改,0.9403831362724304,1
128.20.48.170Checksum of /etc/passwd:3642782567/etc/passwd 已经被更改 PLTFSNG1,文件更改,文件更改,0.9391757845878601,1
128.18.158.238Checksum of /etc/passwd:857738576/etc/passwd 已经被更改 PLCLMSAP3,文件更改,文件更改,0.940721869468689,1
128.194.11.150Checksum of /etc/passwd:1264304224/etc/passwd 已经被更改 pltellercs2,文件更改,文件更改,0.9366973638534546,1
128.18.159.210Checksum of /etc/passwd:1115436459/etc/passwd 已经被更改 PLESBCEN1,文件更改,文件更改,0.9419693350791931,1
128.18.86.148Checksum of /etc/passwd:3756762403/etc/passwd 已经被更改 Pltmmscol1,文件更改,文件更改,0.9415863752365112,1
128.20.72.142Checksum of /etc/passwd:470605738/etc/passwd 已经被更改 plmdasap2,文件更改,文件更改,0.9386163949966431,1
128.194.11.154Checksum of /etc/passwd:1264304224/etc/passwd 已经被更改 pltellernb2,文件更改,文件更改,0.9371991157531738,1
128.20.72.34Checksum of /etc/passwd:1103579212/etc/passwd 已经被更改 plccsdb1,文件更改,文件更改,0.9359923601150513,1
128.18.177.52Checksum of /etc/passwd:955676986/etc/passwd 已经被更改 chnpliautoap2,文件更改,文件更改,0.9369449019432068,1
128.18.177.69Checksum of /etc/passwd:2975894705/etc/passwd 已经被更改 chnplumonap8,文件更改,文件更改,0.939732551574707,1
128.194.13.31Checksum of /etc/passwd:1786805110/etc/passwd 已经被更改 pledpdb2,文件更改,文件更改,0.9354863166809082,1
128.18.177.157Checksum of /etc/passwd:2835114889/etc/passwd 已经被更改 CHNPLOASHA01,文件更改,文件更改,0.9416728019714355,1
128.18.163.8Checksum of /etc/passwd:1211668064/etc/passwd 已经被更改 plpcrmap1,文件更改,文件更改,0.9313187599182129,1
128.18.163.140Checksum of /etc/passwd:4145609245/etc/passwd 已经被更改 PLECIFRC01,文件更改,文件更改,0.9387643933296204,1
128.194.13.66Checksum of /etc/passwd:3222196602/etc/passwd 已经被更改 plpcsapp1,文件更改,文件更改,0.9349484443664551,1
128.21.20.51Checksum of /etc/passwd:1672255839/etc/passwd 已经被更改 PLAPIAP11,文件更改,文件更改,0.9415693283081055,1
128.21.10.63Checksum of /etc/passwd:3954443105/etc/passwd 已经被更改 PLIAFPOP3,文件更改,文件更改,0.9408010244369507,1
128.18.162.32Checksum of /etc/passwd:2359878003/etc/passwd 已经被更改 PLICSDT2,文件更改,文件更改,0.9432255029678345,1
128.20.0.125Checksum of /etc/passwd:2465215848/etc/passwd 已经被更改 PLDIESAP1,文件更改,文件更改,0.9382789731025696,1
128.18.86.73Checksum of /etc/passwd:2862849231/etc/passwd 已经被更改 plaspdb2,文件更改,文件更改,0.9381205439567566,1
128.20.159.136Checksum of /etc/passwd:3834493005/etc/passwd 已经被更改 pltdm2db3,文件更改,文件更改,0.9376876354217529,1
128.20.48.171Checksum of /etc/passwd:3642782567/etc/passwd 已经被更改 PLTFSNG2,文件更改,文件更改,0.9391757845878601,1
128.18.162.7Checksum of /etc/passwd:1227669443/etc/passwd 已经被更改 plyipbt2,文件更改,文件更改,0.9370152950286865,1
128.20.65.19Checksum of /etc/passwd:3763887245/etc/passwd 已经被更改 PLKPIDB3,文件更改,文件更改,0.9420884251594543,1
128.21.1.138Checksum of /etc/passwd:3553424856/etc/passwd 已经被更改 PLCAAPP1,文件更改,文件更改,0.9421518445014954,1
128.21.20.20Checksum of /etc/passwd:895116261/etc/passwd 已经被更改 PLMBKLOG2,文件更改,文件更改,0.9414758086204529,1
128.194.11.50Checksum of /etc/passwd:3304689197/etc/passwd 已经被更改 plNDSrpdb1,文件更改,文件更改,0.9411443471908569,1
128.21.20.58Checksum of /etc/passwd:1925809182/etc/passwd 已经被更改 PLOFSAP1,文件更改,文件更改,0.940671980381012,1
128.20.48.227Checksum of /etc/passwd:198480504/etc/passwd 已经被更改 PLAMPAPP3,文件更改,文件更改,0.94294273853302,1
128.18.0.212Checksum of /etc/passwd:821877946/etc/passwd 已经被更改 Plyrldb1,文件更改,文件更改,0.9371873140335083,1
128.194.18.25Checksum of /etc/passwd:3151246029/etc/passwd 已经被更改 PLFRCAP1,文件更改,文件更改,0.9409888386726379,1
128.21.20.3Checksum of /etc/passwd:3880346871/etc/passwd 已经被更改 PLMBKGW3,文件更改,文件更改,0.9397602081298828,1
128.20.72.112Checksum of /etc/passwd:2658256483/etc/passwd 已经被更改 PLFMPAP4,文件更改,文件更改,0.9416511654853821,1
128.21.10.199Checksum of /etc/passwd:22932313/etc/passwd 已经被更改 plvmpap6,文件更改,文件更改,0.9276249408721924,1
128.21.1.134Checksum of /etc/passwd:3553424856/etc/passwd 已经被更改 PLRAAPP2,文件更改,文件更改,0.9421518445014954,1
128.21.20.19Checksum of /etc/passwd:895116261/etc/passwd 已经被更改 PLMBKLOG1,文件更改,文件更改,0.9414758086204529,1
"128.18.73.45Number of processes:2107PLBDPMNODE3 进程大于2048, 当前值为(2107)",进程个数异常,文件系统使用率高,0.10464376956224442,0
"128.20.143.245Number of processes:2601128.20.143.245 进程大于2500, 当前值为(2601)",进程个数异常,文件系统使用率高,0.1202940046787262,0
"128.194.13.31Number of running processes:36pledpdb2 平均5min运行进程数大于30, 当前值为(36)",进程个数异常,CPU使用率异常,0.08345004916191101,0
"128.20.143.245Number of processes:2890128.20.143.245 进程大于2500, 当前值为(2890)",进程个数异常,文件系统使用率高,0.13820859789848328,0
128.18.0.203Number of processes:299Too many processes on PWCTXAP2,进程个数异常,agent服务不可用,0.10529592633247375,0
"128.18.73.45Number of processes:2779PLBDPMNODE3 进程大于2048, 当前值为(2779)",进程个数异常,文件系统使用率高,0.10282722860574722,0
