content,label,EventId,model_label,model_prob,T
"消费方系统：OLP 提供方系统：EDMP 提供方系统名称：外部数据管理平台 服务码：4013000514 交易码：BAIHANG-BAIYUN 错误码:ESB000000059 错误数量：10 消费方流水号:36717111511671361297927121133239,02127723321125302723181991297171,02722618189831791117301118712700,22314220678111211126128821121103,10912011183416411273712831131718",系统交易错误,97,系统交易错误,0.9403434991836548,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000201 交易码：SVC_CO_02236 错误码:ESB000000010 错误数量：2 消费方流水号:0230805052935947,0230805052930298,0230805052835947",系统交易错误,662,系统交易错误,0.9499059319496155,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：5013000301 交易码：SVC_FR_09086 错误码:ESB000000067 错误数量：4 消费方流水号:0230527055547104,0230527055546121,0230527055546124,0230527055513715,0230527055512252",系统交易错误,662,系统交易错误,0.9513801336288452,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000104 交易码：SVC_FR_09051 错误码:ESB000000010 错误数量：8 消费方流水号:MB23080500074040,MB23080500073116,MB23080500071955,MB23080500073091,MB23080500074005",系统交易错误,662,系统交易错误,0.9516274929046631,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000201 交易码：SVC_CO_02236 错误码:ESB000000010 错误数量：2 消费方流水号:0230805084235975,0230805084230314,0230805084135975",系统交易错误,662,系统交易错误,0.9499059319496155,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000201 交易码：SVC_CO_02236 错误码:ESB000000011 错误数量：2 消费方流水号:0230805111035997,0230805111030333,0230805110935997",系统交易错误,97,系统交易错误,0.9499059319496155,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：2013000103 交易码：SVC_FR_09050 错误码:ESB000000010 错误数量：1 消费方流水号:MB23080500093576,0230805055034666",系统交易错误,662,系统交易错误,0.9505366086959839,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：2013000103 交易码：SVC_FR_09050 错误码:ESB000000010 错误数量：6 消费方流水号:0230805075734713,0230805075734691,0230805075734666,0230805075723997,0230805075724042",系统交易错误,662,系统交易错误,0.9506953954696655,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000110 交易码：SVC_FR_09094 错误码:ESB000000010 错误数量：1 消费方流水号:MB23080500084924,MB23080500087542",系统交易错误,662,系统交易错误,0.949837327003479,1
"消费方系统：EPCC,MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000112 交易码：SVC_FR_09087 错误码:ESB000000067 错误数量：5 消费方流水号:MB23060300080820,EC23060319307536,EC23060319307534,EC23060319307532,MB23060300083475",系统交易错误,97,系统交易错误,0.9476496577262878,1
消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000801 交易码：SVC_FR_09180 错误码:ESB000000011 错误数量：1 消费方流水号:MB23080500363375,系统交易错误,662,系统交易错误,0.95106440782547,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000104 交易码：SVC_FR_09051 错误码:ESB000000010 错误数量：1 消费方流水号:MB23080500269496,MB23080500269491",系统交易错误,662,系统交易错误,0.9511220455169678,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000110 交易码：SVC_FR_09094 错误码:ESB000000011 错误数量：10 消费方流水号:MB23080500349010,MB23080500347786,MB23080500345978,MB23080500347747,MB23080500346809",系统交易错误,662,系统交易错误,0.9499726295471191,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：2013000103 交易码：SVC_FR_09050 错误码:ESB000000011 错误数量：3 消费方流水号:0230805121234695,0230805121234745,0230805121234719,0230805121224051",系统交易错误,97,系统交易错误,0.9507094025611877,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000112 交易码：SVC_FR_09087 错误码:ESB000000010 错误数量：6 消费方流水号:MB23080500138809,MB23080500140161,MB23080500140132,MB23080500140130,MB23080500140115",系统交易错误,662,系统交易错误,0.9511246085166931,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000110 交易码：SVC_FR_09094 错误码:ESB000000010 错误数量：5 消费方流水号:MB23080500223839,MB23080500223822,MB23080500221844,MB23080500224328,MB23080500224310",系统交易错误,662,系统交易错误,0.9500212669372559,1
"消费方系统：CCWE 提供方系统：CLMS 提供方系统名称：信用卡贷中账户管理系统 服务码：3023000312 交易码：CCTS0002 错误码:ESB000000059 错误数量：11 消费方流水号:3125730120230715122946,00542863,3125730020230715122945,3125729920230715122943,3125729820230715122941",系统交易错误,97,系统交易错误,0.9231049418449402,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000201 交易码：SVC_CO_02236 错误码:ESB000000010 错误数量：2 消费方流水号:0230805052135946,0230805052130296,0230805052035946",系统交易错误,662,系统交易错误,0.9499059319496155,1
"消费方系统：OLP 提供方系统：EDMP 提供方系统名称：外部数据管理平台 服务码：4013000514 交易码：BAIHANG-BAIYUN 错误码:ESB000000059 错误数量：11 消费方流水号:33298396138312805134762111901221,11100111731229918121081042120224,22917137767112121330191307142923,17913203781187289191199771872311,91777311731241393391121113901692",系统交易错误,97,系统交易错误,0.9399255514144897,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000201 交易码：SVC_CO_02236 错误码:ESB000000011 错误数量：4 消费方流水号:0230805115336006,0230805115334864,0230805115330338,0230805115324650,0230805115236007",系统交易错误,97,系统交易错误,0.9499313235282898,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000104 交易码：SVC_FR_09051 错误码:ESB000000010 错误数量：11 消费方流水号:MB23080500082768,MB23080500083832,MB23080500083830,MB23080500083829,MB23080500081921",系统交易错误,662,系统交易错误,0.9514095783233643,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000201 交易码：SVC_CO_02236 错误码:ESB000000010 错误数量：2 消费方流水号:0230805055035949,0230805055030299,0230805054935949",系统交易错误,662,系统交易错误,0.9499059319496155,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000110 交易码：SVC_FR_09094 错误码:ESB000000011 错误数量：4 消费方流水号:MB23080500319572,MB23080500317721,MB23080500319565,MB23080500318525,MB23080500317570",系统交易错误,662,系统交易错误,0.9500836730003357,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000201 交易码：SVC_CO_02236 错误码:ESB000000067 错误数量：3 消费方流水号:0230708051832065,0230708051830444,0230708051824956,0230708051822182",系统交易错误,662,系统交易错误,0.9496777653694153,1
"消费方系统：OLP 提供方系统：BLN 提供方系统名称：黑名单服务系统 服务码：4013000105 交易码：SVC_BLN_0004 错误码:ESB000000067 错误数量：7 消费方流水号:19120812111311914313829951128863,31738173030305929761101159272761,10393118217310113824192119929171,76682112161376287931721091191900,91619196170111390101814731311121",系统交易错误,97,系统交易错误,0.9351183176040649,1
"消费方系统：CYB 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：5012000407 交易码：SVC_FR_09060 错误码:ESB000000011 错误数量：1 消费方流水号:0585988897457538,3971326927980634",系统交易错误,97,系统交易错误,0.9504866003990173,1
"消费方系统：EMP 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000201 交易码：SVC_CO_02236 错误码:ESB000000067 错误数量：2 消费方流水号:0230909044241835,0230909044236302,0230909044141835",系统交易错误,97,系统交易错误,0.9499059319496155,1
"消费方系统：CYB 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：5012000407 交易码：SVC_FR_09060 错误码:ESB000000011 错误数量：3 消费方流水号:9736692557628772,9173742587430970,8892267627496803,3200037659101241",系统交易错误,662,系统交易错误,0.9506699442863464,1
"消费方系统：MBK 提供方系统：NDS 提供方系统名称：核心存取款系统 服务码：3013000104 交易码：SVC_FR_09051 错误码:ESB000000010 错误数量：25 消费方流水号:MB23080500266749,MB23080500266740,MB23080500266743,MB23080500267713,MB23080500268500",系统交易错误,662,系统交易错误,0.9508878588676453,1
"消费方系统：OLP 提供方系统：EDMP 提供方系统名称：外部数据管理平台 服务码：4013000514 交易码：BAIHANG-BAIYUN 错误码:ESB000000059 错误数量：6 消费方流水号:63176178712728817228190317327318,18172031329224971318781903119251,35143317216918293743329091921133,13110217371573591310119617113091,27771993889217381721163292193191",系统交易错误,97,系统交易错误,0.9397202134132385,1
带宽超出接口Vlan1158-Vlan1158配置的限制。当前流入流量是1.047 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.05 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,436,带宽使用超过阈值,0.9502683877944946,1
带宽超出接口Vlan3000-Vlan3000配置的限制。当前流入流量是1.202 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.202 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.9505760073661804,1
带宽超出接口Vlan1160-Vlan1160配置的限制。当前流入流量是6.848 Mbps (配置的流入速度是1 Gbps) ，流出流量是1.047 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,342,带宽使用超过阈值,0.9493440389633179,1
带宽超出接口Vlan1160-Vlan1160配置的限制。当前流入流量是8.536 Mbps (配置的流入速度是1 Gbps) ，流出流量是1.054 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,436,带宽使用超过阈值,0.9508572220802307,1
带宽超出接口Vlan1000-Vlan1000配置的限制。当前流入流量是1.225 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.223 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9507946968078613,1
带宽超出接口GigabitEthernet0/0-R_SHDR_WAN_BRANCH_ASR-01配置的限制。当前流入流量是7.72 Mbps (配置的流入速度是6 Mbps) ，流出流量是2.472 Mbps (配置的流出速度是6 Mbps)。,带宽使用超过阈值,585,带宽使用超过阈值,0.9466890692710876,1
带宽超出接口GigabitEthernet0/0/3.14-To 18907_ShunDe_4M配置的限制。当前流入流量是4.008 Mbps (配置的流入速度是4 Mbps) ，流出流量是248 Kbps (配置的流出速度是4 Mbps)。,带宽使用超过阈值,145,带宽使用超过阈值,0.9450383186340332,1
带宽超出接口Vlan1070-Vlan1070配置的限制。当前流入流量是1.852 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.856 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.9508063793182373,1
带宽超出接口GigabitEthernet0/46-UVSANUATP7配置的限制。当前流入流量是4.496 Mbps (配置的流入速度是100 Mbps) ，流出流量是184.64 Mbps (配置的流出速度是100 Mbps)。,带宽使用超过阈值,585,带宽使用超过阈值,0.9493599534034729,1
带宽超出接口Vlan1160-Vlan1160配置的限制。当前流入流量是1.488 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.484 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.9512761235237122,1
带宽超出接口Vlan1158-Vlan1158配置的限制。当前流入流量是1.012 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.015 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9518944621086121,1
带宽超出接口Ethernet1/8-TO_DEV64_G24配置的限制。当前流入流量是106.552 Mbps (配置的流入速度是100 Mbps) ，流出流量是92.192 Mbps (配置的流出速度是100 Mbps)。,带宽使用超过阈值,585,带宽使用超过阈值,0.9494625329971313,1
带宽超出接口Ethernet1/8-PLYIFWLDDB1配置的限制。当前流入流量是1.291 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.856 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9491761326789856,1
带宽超出接口Vlan1000-Vlan1000配置的限制。当前流入流量是2.091 Gbps (配置的流入速度是1 Gbps) ，流出流量是2.086 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9496757984161377,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是1.184 Gbps (配置的流入速度是1 Gbps) ，流出流量是688 Kbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,3,带宽使用超过阈值,0.9473837018013,1
带宽超出接口Vlan1159-Vlan1159配置的限制。当前流入流量是744 Kbps (配置的流入速度是1 Gbps) ，流出流量是1.054 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,436,带宽使用超过阈值,0.9505175352096558,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是2.519 Gbps (配置的流入速度是1 Gbps) ，流出流量是4.056 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9499531388282776,1
带宽超出接口Vlan3000-Vlan3000配置的限制。当前流入流量是1.291 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.292 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9513227343559265,1
带宽超出接口Vlan1158-Vlan1158配置的限制。当前流入流量是1.02 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.022 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9514523148536682,1
带宽超出接口GigabitEthernet0/2-R_SHDR_WAN_BRANCH_ASR-01配置的限制。当前流入流量是5 Mbps (配置的流入速度是4 Mbps) ，流出流量是1.288 Mbps (配置的流出速度是4 Mbps)。,带宽使用超过阈值,24,带宽使用超过阈值,0.9449095129966736,1
带宽超出接口Vlan1158-Vlan1158配置的限制。当前流入流量是1.159 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.161 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9514894485473633,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是1.835 Gbps (配置的流入速度是1 Gbps) ，流出流量是3.36 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.948997974395752,1
带宽超出接口Vlan1159-Vlan1159配置的限制。当前流入流量是4.896 Mbps (配置的流入速度是1 Gbps) ，流出流量是1.112 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,436,带宽使用超过阈值,0.9505807757377625,1
带宽超出接口GigabitEthernet0/2-40M_MSTP_To_SHDR_WAN_CU_ANE0358NP_01T311277配置的限制。当前流入流量是22.08 Mbps (配置的流入速度是20 Mbps) ，流出流量是8.232 Mbps (配置的流出速度是20 Mbps)。,带宽使用超过阈值,479,带宽使用超过阈值,0.9439278244972229,1
带宽超出接口Vlan1086-Vlan1086配置的限制。当前流入流量是1.657 Gbps (配置的流入速度是1 Gbps) ，流出流量是416 Kbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.9502766728401184,1
带宽超出接口GigabitEthernet0/2-To_SHDC_WAN_ETN0043NP_4M配置的限制。当前流入流量是4.88 Mbps (配置的流入速度是4.096 Mbps) ，流出流量是248 Kbps (配置的流出速度是4.096 Mbps)。,带宽使用超过阈值,2,带宽使用超过阈值,0.9475478529930115,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是1.104 Gbps (配置的流入速度是1 Gbps) ，流出流量是49.016 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9511664509773254,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是1.535 Gbps (配置的流入速度是1 Gbps) ，流出流量是2.08 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,344,带宽使用超过阈值,0.9510864019393921,1
带宽超出接口Vlan1070-Vlan1070配置的限制。当前流入流量是1.597 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.601 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9512021541595459,1
带宽超出接口Vlan1160-Vlan1160配置的限制。当前流入流量是126.584 Mbps (配置的流入速度是1 Gbps) ，流出流量是1.1 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,342,带宽使用超过阈值,0.9485809803009033,1
带宽超出接口GigabitEthernet0/46-UVSANUATP7配置的限制。当前流入流量是112.072 Mbps (配置的流入速度是100 Mbps) ，流出流量是6.272 Mbps (配置的流出速度是100 Mbps)。,带宽使用超过阈值,2,带宽使用超过阈值,0.9492966532707214,1
带宽超出接口Vlan885-Vlan885配置的限制。当前流入流量是1.212 Gbps (配置的流入速度是1 Gbps) ，流出流量是44.872 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9510626792907715,1
带宽超出接口Vlan1086-Vlan1086配置的限制。当前流入流量是1.015 Gbps (配置的流入速度是1 Gbps) ，流出流量是696 Kbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,3,带宽使用超过阈值,0.9511050581932068,1
带宽超出接口Vlan1000-Vlan1000配置的限制。当前流入流量是1.041 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.039 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.9493762850761414,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是2.188 Gbps (配置的流入速度是1 Gbps) ，流出流量是2.328 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,344,带宽使用超过阈值,0.9494820833206177,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是2.963 Gbps (配置的流入速度是1 Gbps) ，流出流量是2.312 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9510590434074402,1
带宽超出接口Vlan1086-Vlan1086配置的限制。当前流入流量是1.021 Gbps (配置的流入速度是1 Gbps) ，流出流量是456 Kbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,3,带宽使用超过阈值,0.9496626853942871,1
带宽超出接口Vlan1086-Vlan1086配置的限制。当前流入流量是1.453 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.944 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.950670063495636,1
带宽超出接口Vlan885-Vlan885配置的限制。当前流入流量是1.038 Gbps (配置的流入速度是1 Gbps) ，流出流量是617.304 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9494310617446899,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是3.316 Gbps (配置的流入速度是1 Gbps) ，流出流量是3.76 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,344,带宽使用超过阈值,0.9485095739364624,1
带宽超出接口GigabitEthernet0/0-R_SHDR_WAN_BRANCH_ASR-01配置的限制。当前流入流量是1.752 Mbps (配置的流入速度是6 Mbps) ，流出流量是7.68 Mbps (配置的流出速度是6 Mbps)。,带宽使用超过阈值,479,带宽使用超过阈值,0.947117269039154,1
带宽超出接口Vlan3000-Vlan3000配置的限制。当前流入流量是1.088 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.088 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9491222500801086,1
带宽超出接口Vlan1086-Vlan1086配置的限制。当前流入流量是1.07 Gbps (配置的流入速度是1 Gbps) ，流出流量是448 Kbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,3,带宽使用超过阈值,0.9508833289146423,1
带宽超出接口Ethernet1/7-Ethernet1/7配置的限制。当前流入流量是16.829 Gbps (配置的流入速度是10 Gbps) ，流出流量是15.217 Gbps (配置的流出速度是10 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.9509603977203369,1
带宽超出接口Vlan1065-Vlan1065配置的限制。当前流入流量是1.152 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.152 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.950458288192749,1
带宽超出接口Vlan1070-Vlan1070配置的限制。当前流入流量是3.2 Gbps (配置的流入速度是1 Gbps) ，流出流量是3.208 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.9514997005462646,1
带宽超出接口Vlan1160-Vlan1160配置的限制。当前流入流量是1.524 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.52 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9502707123756409,1
带宽超出接口GigabitEthernet0/0-R_SHDR_WAN_BRANCH_ASR-01配置的限制。当前流入流量是7.432 Mbps (配置的流入速度是6 Mbps) ，流出流量是3.352 Mbps (配置的流出速度是6 Mbps)。,带宽使用超过阈值,24,带宽使用超过阈值,0.9470452666282654,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是2.52 Gbps (配置的流入速度是1 Gbps) ，流出流量是3.536 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9498382806777954,1
带宽超出接口Vlan1000-Vlan1000配置的限制。当前流入流量是1.011 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.009 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9518338441848755,1
带宽超出接口Serial3/0-To Nanjing PBOC CU配置的限制。当前流入流量是48 Kbps (配置的流入速度是64 Kbps) ，流出流量是104 Kbps (配置的流出速度是64 Kbps)。,带宽使用超过阈值,31,带宽使用超过阈值,0.9489914178848267,1
带宽超出接口Vlan1159-Vlan1159配置的限制。当前流入流量是896 Kbps (配置的流入速度是1 Gbps) ，流出流量是1.408 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,436,带宽使用超过阈值,0.9508405327796936,1
带宽超出接口Vlan1000-Vlan1000配置的限制。当前流入流量是1.164 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.161 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9513847827911377,1
带宽超出接口Vlan1070-Vlan1070配置的限制。当前流入流量是2.474 Gbps (配置的流入速度是1 Gbps) ，流出流量是2.48 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,436,带宽使用超过阈值,0.9508026838302612,1
带宽超出接口Vlan1160-Vlan1160配置的限制。当前流入流量是1.053 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.051 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9489975571632385,1
带宽超出接口Ethernet1/47-Ethernet1/47配置的限制。当前流入流量是1.933 Gbps (配置的流入速度是1 Gbps) ，流出流量是3.424 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,344,带宽使用超过阈值,0.9483128786087036,1
带宽超出接口Vlan1160-Vlan1160配置的限制。当前流入流量是1.046 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.044 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9494756460189819,1
带宽超出接口GigabitEthernet0/0-R_SHDR_WAN_BRANCH_ASR-01配置的限制。当前流入流量是9.8 Mbps (配置的流入速度是6 Mbps) ，流出流量是4.248 Mbps (配置的流出速度是6 Mbps)。,带宽使用超过阈值,24,带宽使用超过阈值,0.9473526477813721,1
带宽超出接口Vlan1086-Vlan1086配置的限制。当前流入流量是1.064 Gbps (配置的流入速度是1 Gbps) ，流出流量是896 Kbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,3,带宽使用超过阈值,0.9511463642120361,1
带宽超出接口Vlan1158-Vlan1158配置的限制。当前流入流量是1.04 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.042 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9502351880073547,1
带宽超出接口Vlan885-Vlan885配置的限制。当前流入流量是1.336 Gbps (配置的流入速度是1 Gbps) ，流出流量是143.712 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,344,带宽使用超过阈值,0.9514952898025513,1
带宽超出接口GigabitEthernet0/0/3.17-To 175_ShenYang_01T333372_ANE0152NP_6M配置的限制。当前流入流量是1.208 Mbps (配置的流入速度是6 Mbps) ，流出流量是7.456 Mbps (配置的流出速度是6 Mbps)。,带宽使用超过阈值,556,带宽使用超过阈值,0.9442547559738159,1
带宽超出接口Vlan1000-Vlan1000配置的限制。当前流入流量是1.05 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.053 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,695,带宽使用超过阈值,0.9499636888504028,1
带宽超出接口Ethernet1/8-PLYIFWLDDB1配置的限制。当前流入流量是1.219 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.392 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9501980543136597,1
带宽超出接口GigabitEthernet0/2-ZJ_WAN_C4331_12_CT_M1320232配置的限制。当前流入流量是176 Kbps (配置的流入速度是2.048 Mbps) ，流出流量是3.032 Mbps (配置的流出速度是2.048 Mbps)。,带宽使用超过阈值,24,带宽使用超过阈值,0.942096471786499,1
带宽超出接口Vlan1000-Vlan1000配置的限制。当前流入流量是1.564 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.562 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9485827088356018,1
带宽超出接口Vlan1000-Vlan1000配置的限制。当前流入流量是1.049 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.872 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9495077133178711,1
带宽超出接口Vlan1158-Vlan1158配置的限制。当前流入流量是1.005 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.007 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9510781168937683,1
带宽超出接口GigabitEthernet0/0/1-To_DL_CBRC配置的限制。当前流入流量是40 Kbps (配置的流入速度是9.6 Kbps) ，流出流量是0 bps (配置的流出速度是9.6 Kbps)。,带宽使用超过阈值,759,带宽使用超过阈值,0.9440268278121948,1
带宽超出接口Vlan885-Vlan885配置的限制。当前流入流量是1.011 Gbps (配置的流入速度是1 Gbps) ，流出流量是39.568 Mbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,586,带宽使用超过阈值,0.9518565535545349,1
带宽超出接口GigabitEthernet0/0-R_SHDR_WAN_BRANCH_ASR-01 配置的限制。当前流入流量是6.688 Mbps (配置的流入速度是6 Mbps) ，流出流量是3.112 Mbps (配置的流出速度是6 Mbps)。,带宽使用超过阈值,585,带宽使用超过阈值,0.9466041326522827,1
带宽超出接口Vlan3000-Vlan3000配置的限制。当前流入流量是1.28 Gbps (配置的流入速度是1 Gbps) ，流出流量是1.281 Gbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,343,带宽使用超过阈值,0.9510875344276428,1
带宽超出接口GigabitEthernet0/0/3.17-To 175_ShenYang_01T333372_ANE0152NP_6M配置的限制。当前流入流量是1 Mbps (配置的流入速度是6 Mbps) ，流出流量是6.168 Mbps (配置的流出速度是6 Mbps)。,带宽使用超过阈值,136,带宽使用超过阈值,0.9454509615898132,1
带宽超出接口Vlan1086-Vlan1086配置的限制。当前流入流量是1.035 Gbps (配置的流入速度是1 Gbps) ，流出流量是952 Kbps (配置的流出速度是1 Gbps)。,带宽使用超过阈值,3,带宽使用超过阈值,0.9508549571037292,1
